date;type;id;text
2019-12-12 21:37:12;start;1;Defining Variables.
2019-12-12 21:37:12;finish;1;Defining Variables.
2019-12-12 21:37:12;start;2;Generating dates and filtering returns.
2019-12-12 21:37:12;finish;2;Generating dates and filtering returns.
2019-12-12 21:37:12;start;3;Calculating weights from 119 periods
2019-12-12 21:37:12;start;4;Calculating portfolio weights from 2008-01-01 to 2008-12-31
2019-12-12 21:37:12;start;4;Calculating portfolio weights from 2008-04-01 to 2009-03-31
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2008-07-01 to 2009-06-30
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2008-10-01 to 2009-09-30
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2009-01-01 to 2009-12-31
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2009-04-01 to 2010-03-31
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2009-07-01 to 2010-06-30
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2009-10-01 to 2010-09-30
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2010-01-01 to 2010-12-31
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2010-04-01 to 2011-03-31
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2010-07-01 to 2011-06-30
2019-12-12 21:37:13;start;4;Calculating portfolio weights from 2010-10-01 to 2011-09-30
2019-12-12 21:40:47;finish;4;Calculating portfolio weights from 2008-10-01 to 2009-09-30
2019-12-12 21:40:47;start;4;Calculating portfolio weights from 2008-11-01 to 2009-10-31
2019-12-12 21:41:20;finish;4;Calculating portfolio weights from 2009-10-01 to 2010-09-30
2019-12-12 21:41:20;start;4;Calculating portfolio weights from 2009-11-01 to 2010-10-31
2019-12-12 21:41:49;finish;4;Calculating portfolio weights from 2008-04-01 to 2009-03-31
2019-12-12 21:41:49;start;4;Calculating portfolio weights from 2008-05-01 to 2009-04-30
2019-12-12 21:41:59;finish;4;Calculating portfolio weights from 2009-01-01 to 2009-12-31
2019-12-12 21:41:59;start;4;Calculating portfolio weights from 2009-02-01 to 2010-01-31
2019-12-12 21:42:04;finish;4;Calculating portfolio weights from 2009-04-01 to 2010-03-31
2019-12-12 21:42:04;start;4;Calculating portfolio weights from 2009-05-01 to 2010-04-30
2019-12-12 21:42:28;finish;4;Calculating portfolio weights from 2010-04-01 to 2011-03-31
2019-12-12 21:42:28;start;4;Calculating portfolio weights from 2010-05-01 to 2011-04-30
2019-12-12 21:42:35;finish;4;Calculating portfolio weights from 2010-01-01 to 2010-12-31
2019-12-12 21:42:35;start;4;Calculating portfolio weights from 2010-02-01 to 2011-01-31
2019-12-12 21:42:40;finish;4;Calculating portfolio weights from 2010-07-01 to 2011-06-30
2019-12-12 21:42:40;start;4;Calculating portfolio weights from 2010-08-01 to 2011-07-31
2019-12-12 21:42:45;finish;4;Calculating portfolio weights from 2010-10-01 to 2011-09-30
2019-12-12 21:42:45;start;4;Calculating portfolio weights from 2010-11-01 to 2011-10-31
2019-12-12 21:43:01;finish;4;Calculating portfolio weights from 2008-01-01 to 2008-12-31
2019-12-12 21:43:01;start;4;Calculating portfolio weights from 2008-02-01 to 2009-01-31
2019-12-12 21:43:22;finish;4;Calculating portfolio weights from 2008-07-01 to 2009-06-30
2019-12-12 21:43:22;start;4;Calculating portfolio weights from 2008-08-01 to 2009-07-31
2019-12-12 21:43:50;finish;4;Calculating portfolio weights from 2009-07-01 to 2010-06-30
2019-12-12 21:43:50;start;4;Calculating portfolio weights from 2009-08-01 to 2010-07-31
2019-12-12 21:44:18;finish;4;Calculating portfolio weights from 2008-11-01 to 2009-10-31
2019-12-12 21:44:18;start;4;Calculating portfolio weights from 2008-12-01 to 2009-11-30
2019-12-12 21:45:31;finish;4;Calculating portfolio weights from 2009-02-01 to 2010-01-31
2019-12-12 21:45:31;start;4;Calculating portfolio weights from 2009-03-01 to 2010-02-28
2019-12-12 21:46:36;finish;4;Calculating portfolio weights from 2009-11-01 to 2010-10-31
2019-12-12 21:46:36;start;4;Calculating portfolio weights from 2009-12-01 to 2010-11-30
2019-12-12 21:46:49;finish;4;Calculating portfolio weights from 2010-02-01 to 2011-01-31
2019-12-12 21:46:49;start;4;Calculating portfolio weights from 2010-03-01 to 2011-02-28
2019-12-12 21:46:50;finish;4;Calculating portfolio weights from 2009-05-01 to 2010-04-30
2019-12-12 21:46:50;start;4;Calculating portfolio weights from 2009-06-01 to 2010-05-31
2019-12-12 21:47:42;finish;4;Calculating portfolio weights from 2008-05-01 to 2009-04-30
2019-12-12 21:47:42;start;4;Calculating portfolio weights from 2008-06-01 to 2009-05-31
