date;type;id;text
2019-12-04 17:12:12;start;1;Defining Variables.
2019-12-04 17:12:12;finish;1;Defining Variables.
2019-12-04 17:12:12;start;2;Generating dates and filtering returns.
2019-12-04 17:12:12;finish;2;Generating dates and filtering returns.
2019-12-04 17:12:12;start;3;Calculating weights from 119 periods
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2008-01-01 to 2008-12-31
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2008-04-01 to 2009-03-31
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2008-07-01 to 2009-06-30
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2008-10-01 to 2009-09-30
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2009-01-01 to 2009-12-31
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2009-04-01 to 2010-03-31
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2009-07-01 to 2010-06-30
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2009-10-01 to 2010-09-30
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2010-01-01 to 2010-12-31
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2010-04-01 to 2011-03-31
2019-12-04 17:12:13;start;4;Calculating portfolio weights from 2010-07-01 to 2011-06-30
2019-12-04 17:12:14;start;4;Calculating portfolio weights from 2010-10-01 to 2011-09-30
2019-12-04 17:14:29;finish;4;Calculating portfolio weights from 2008-07-01 to 2009-06-30
2019-12-04 17:14:29;start;4;Calculating portfolio weights from 2008-08-01 to 2009-07-31
2019-12-04 17:15:36;finish;4;Calculating portfolio weights from 2008-10-01 to 2009-09-30
2019-12-04 17:15:36;start;4;Calculating portfolio weights from 2008-11-01 to 2009-10-31
2019-12-04 17:15:37;finish;4;Calculating portfolio weights from 2008-04-01 to 2009-03-31
2019-12-04 17:15:37;start;4;Calculating portfolio weights from 2008-05-01 to 2009-04-30
2019-12-04 17:15:37;finish;4;Calculating portfolio weights from 2009-01-01 to 2009-12-31
2019-12-04 17:15:37;start;4;Calculating portfolio weights from 2009-02-01 to 2010-01-31
2019-12-04 17:15:41;finish;4;Calculating portfolio weights from 2009-04-01 to 2010-03-31
2019-12-04 17:15:41;start;4;Calculating portfolio weights from 2009-05-01 to 2010-04-30
2019-12-04 17:15:54;finish;4;Calculating portfolio weights from 2009-10-01 to 2010-09-30
2019-12-04 17:15:54;start;4;Calculating portfolio weights from 2009-11-01 to 2010-10-31
2019-12-04 17:15:58;finish;4;Calculating portfolio weights from 2010-04-01 to 2011-03-31
2019-12-04 17:15:58;start;4;Calculating portfolio weights from 2010-05-01 to 2011-04-30
2019-12-04 17:15:58;finish;4;Calculating portfolio weights from 2010-07-01 to 2011-06-30
2019-12-04 17:15:58;start;4;Calculating portfolio weights from 2010-08-01 to 2011-07-31
2019-12-04 17:16:01;finish;4;Calculating portfolio weights from 2010-01-01 to 2010-12-31
2019-12-04 17:16:01;start;4;Calculating portfolio weights from 2010-02-01 to 2011-01-31
2019-12-04 17:16:03;finish;4;Calculating portfolio weights from 2010-10-01 to 2011-09-30
2019-12-04 17:16:03;start;4;Calculating portfolio weights from 2010-11-01 to 2011-10-31
2019-12-04 17:17:20;finish;4;Calculating portfolio weights from 2009-07-01 to 2010-06-30
2019-12-04 17:17:20;start;4;Calculating portfolio weights from 2009-08-01 to 2010-07-31
2019-12-04 17:18:48;finish;4;Calculating portfolio weights from 2008-01-01 to 2008-12-31
2019-12-04 17:18:48;start;4;Calculating portfolio weights from 2008-02-01 to 2009-01-31
