date;type;id;text
2019-12-12 19:59:09;start;1;Defining Variables.
2019-12-12 19:59:09;finish;1;Defining Variables.
2019-12-12 19:59:09;start;2;Generating dates and filtering returns.
2019-12-12 19:59:09;finish;2;Generating dates and filtering returns.
2019-12-12 19:59:09;start;3;Calculating weights from 119 periods
2019-12-12 19:59:09;start;4;Calculating portfolio weights from 2008-01-01 to 2008-12-31
2019-12-12 19:59:09;start;4;Calculating portfolio weights from 2008-04-01 to 2009-03-31
2019-12-12 19:59:09;start;4;Calculating portfolio weights from 2008-07-01 to 2009-06-30
2019-12-12 19:59:09;start;4;Calculating portfolio weights from 2008-10-01 to 2009-09-30
2019-12-12 19:59:09;start;4;Calculating portfolio weights from 2009-01-01 to 2009-12-31
2019-12-12 19:59:09;start;4;Calculating portfolio weights from 2009-04-01 to 2010-03-31
2019-12-12 19:59:09;start;4;Calculating portfolio weights from 2009-07-01 to 2010-06-30
2019-12-12 19:59:09;start;4;Calculating portfolio weights from 2009-10-01 to 2010-09-30
2019-12-12 19:59:10;start;4;Calculating portfolio weights from 2010-01-01 to 2010-12-31
2019-12-12 19:59:10;start;4;Calculating portfolio weights from 2010-04-01 to 2011-03-31
2019-12-12 19:59:10;start;4;Calculating portfolio weights from 2010-07-01 to 2011-06-30
2019-12-12 19:59:10;start;4;Calculating portfolio weights from 2010-10-01 to 2011-09-30
2019-12-12 20:02:40;finish;4;Calculating portfolio weights from 2009-01-01 to 2009-12-31
2019-12-12 20:02:40;start;4;Calculating portfolio weights from 2009-02-01 to 2010-01-31
2019-12-12 20:02:43;finish;4;Calculating portfolio weights from 2008-10-01 to 2009-09-30
2019-12-12 20:02:43;start;4;Calculating portfolio weights from 2008-11-01 to 2009-10-31
2019-12-12 20:02:49;finish;4;Calculating portfolio weights from 2009-04-01 to 2010-03-31
2019-12-12 20:02:49;start;4;Calculating portfolio weights from 2009-05-01 to 2010-04-30
2019-12-12 20:03:14;finish;4;Calculating portfolio weights from 2009-10-01 to 2010-09-30
2019-12-12 20:03:14;start;4;Calculating portfolio weights from 2009-11-01 to 2010-10-31
2019-12-12 20:03:21;finish;4;Calculating portfolio weights from 2010-10-01 to 2011-09-30
2019-12-12 20:03:21;start;4;Calculating portfolio weights from 2010-11-01 to 2011-10-31
2019-12-12 20:04:04;finish;4;Calculating portfolio weights from 2008-04-01 to 2009-03-31
2019-12-12 20:04:04;start;4;Calculating portfolio weights from 2008-05-01 to 2009-04-30
2019-12-12 20:04:27;finish;4;Calculating portfolio weights from 2010-04-01 to 2011-03-31
2019-12-12 20:04:27;start;4;Calculating portfolio weights from 2010-05-01 to 2011-04-30
2019-12-12 20:04:33;finish;4;Calculating portfolio weights from 2010-01-01 to 2010-12-31
2019-12-12 20:04:33;start;4;Calculating portfolio weights from 2010-02-01 to 2011-01-31
2019-12-12 20:04:34;finish;4;Calculating portfolio weights from 2009-07-01 to 2010-06-30
2019-12-12 20:04:34;start;4;Calculating portfolio weights from 2009-08-01 to 2010-07-31
2019-12-12 20:04:44;finish;4;Calculating portfolio weights from 2010-07-01 to 2011-06-30
2019-12-12 20:04:44;start;4;Calculating portfolio weights from 2010-08-01 to 2011-07-31
2019-12-12 20:04:58;finish;4;Calculating portfolio weights from 2008-01-01 to 2008-12-31
2019-12-12 20:04:58;start;4;Calculating portfolio weights from 2008-02-01 to 2009-01-31
2019-12-12 20:05:17;finish;4;Calculating portfolio weights from 2008-07-01 to 2009-06-30
2019-12-12 20:05:17;start;4;Calculating portfolio weights from 2008-08-01 to 2009-07-31
2019-12-12 20:06:18;finish;4;Calculating portfolio weights from 2009-02-01 to 2010-01-31
2019-12-12 20:06:18;start;4;Calculating portfolio weights from 2009-03-01 to 2010-02-28
2019-12-12 20:06:21;finish;4;Calculating portfolio weights from 2009-05-01 to 2010-04-30
2019-12-12 20:06:21;start;4;Calculating portfolio weights from 2009-06-01 to 2010-05-31
2019-12-12 20:06:30;finish;4;Calculating portfolio weights from 2008-11-01 to 2009-10-31
2019-12-12 20:06:30;start;4;Calculating portfolio weights from 2008-12-01 to 2009-11-30
2019-12-12 20:07:22;finish;4;Calculating portfolio weights from 2010-11-01 to 2011-10-31
2019-12-12 20:07:22;start;4;Calculating portfolio weights from 2010-12-01 to 2011-11-30
2019-12-12 20:08:29;finish;4;Calculating portfolio weights from 2009-11-01 to 2010-10-31
2019-12-12 20:08:29;start;4;Calculating portfolio weights from 2009-12-01 to 2010-11-30
2019-12-12 20:09:47;finish;4;Calculating portfolio weights from 2010-05-01 to 2011-04-30
2019-12-12 20:09:47;start;4;Calculating portfolio weights from 2010-06-01 to 2011-05-31
2019-12-12 20:09:48;finish;4;Calculating portfolio weights from 2009-03-01 to 2010-02-28
2019-12-12 20:09:48;start;4;Calculating portfolio weights from 2011-01-01 to 2011-12-31
2019-12-12 20:09:50;finish;4;Calculating portfolio weights from 2010-02-01 to 2011-01-31
2019-12-12 20:09:50;start;4;Calculating portfolio weights from 2010-03-01 to 2011-02-28
2019-12-12 20:10:02;finish;4;Calculating portfolio weights from 2008-12-01 to 2009-11-30
2019-12-12 20:10:02;start;4;Calculating portfolio weights from 2011-04-01 to 2012-03-31
2019-12-12 20:10:03;finish;4;Calculating portfolio weights from 2010-08-01 to 2011-07-31
2019-12-12 20:10:03;start;4;Calculating portfolio weights from 2010-09-01 to 2011-08-31
2019-12-12 20:10:04;finish;4;Calculating portfolio weights from 2008-05-01 to 2009-04-30
2019-12-12 20:10:04;start;4;Calculating portfolio weights from 2008-06-01 to 2009-05-31
2019-12-12 20:10:45;finish;4;Calculating portfolio weights from 2008-02-01 to 2009-01-31
2019-12-12 20:10:45;start;4;Calculating portfolio weights from 2008-03-01 to 2009-02-28
2019-12-12 20:11:05;finish;4;Calculating portfolio weights from 2009-08-01 to 2010-07-31
2019-12-12 20:11:05;start;4;Calculating portfolio weights from 2009-09-01 to 2010-08-31
2019-12-12 20:11:11;finish;4;Calculating portfolio weights from 2008-08-01 to 2009-07-31
2019-12-12 20:11:11;start;4;Calculating portfolio weights from 2008-09-01 to 2009-08-31
2019-12-12 20:11:22;finish;4;Calculating portfolio weights from 2010-12-01 to 2011-11-30
2019-12-12 20:11:22;start;4;Calculating portfolio weights from 2011-07-01 to 2012-06-30
2019-12-12 20:12:43;finish;4;Calculating portfolio weights from 2009-06-01 to 2010-05-31
2019-12-12 20:12:43;start;4;Calculating portfolio weights from 2011-10-01 to 2012-09-30
2019-12-12 20:13:40;finish;4;Calculating portfolio weights from 2009-12-01 to 2010-11-30
2019-12-12 20:13:40;start;4;Calculating portfolio weights from 2012-01-01 to 2012-12-31
2019-12-12 20:13:42;finish;4;Calculating portfolio weights from 2010-03-01 to 2011-02-28
2019-12-12 20:13:42;start;4;Calculating portfolio weights from 2012-04-01 to 2013-03-31
2019-12-12 20:13:45;finish;4;Calculating portfolio weights from 2010-06-01 to 2011-05-31
2019-12-12 20:13:45;start;4;Calculating portfolio weights from 2012-07-01 to 2013-06-30
2019-12-12 20:13:49;finish;4;Calculating portfolio weights from 2011-01-01 to 2011-12-31
2019-12-12 20:13:49;start;4;Calculating portfolio weights from 2011-02-01 to 2012-01-31
2019-12-12 20:13:57;finish;4;Calculating portfolio weights from 2010-09-01 to 2011-08-31
2019-12-12 20:13:57;start;4;Calculating portfolio weights from 2012-10-01 to 2013-09-30
2019-12-12 20:14:04;finish;4;Calculating portfolio weights from 2011-04-01 to 2012-03-31
2019-12-12 20:14:04;start;4;Calculating portfolio weights from 2011-05-01 to 2012-04-30
2019-12-12 20:14:40;finish;4;Calculating portfolio weights from 2008-06-01 to 2009-05-31
2019-12-12 20:14:40;start;4;Calculating portfolio weights from 2013-01-01 to 2013-12-31
2019-12-12 20:15:25;finish;4;Calculating portfolio weights from 2011-07-01 to 2012-06-30
2019-12-12 20:15:25;start;4;Calculating portfolio weights from 2011-08-01 to 2012-07-31
2019-12-12 20:15:54;finish;4;Calculating portfolio weights from 2008-09-01 to 2009-08-31
2019-12-12 20:15:55;start;4;Calculating portfolio weights from 2013-04-01 to 2014-03-31
2019-12-12 20:16:15;finish;4;Calculating portfolio weights from 2009-09-01 to 2010-08-31
2019-12-12 20:16:15;start;4;Calculating portfolio weights from 2013-07-01 to 2014-06-30
2019-12-12 20:16:47;finish;4;Calculating portfolio weights from 2011-10-01 to 2012-09-30
2019-12-12 20:16:47;start;4;Calculating portfolio weights from 2011-11-01 to 2012-10-31
2019-12-12 20:17:36;finish;4;Calculating portfolio weights from 2008-03-01 to 2009-02-28
2019-12-12 20:17:36;start;4;Calculating portfolio weights from 2013-10-01 to 2014-09-30
2019-12-12 20:17:44;finish;4;Calculating portfolio weights from 2011-02-01 to 2012-01-31
2019-12-12 20:17:44;start;4;Calculating portfolio weights from 2011-03-01 to 2012-02-29
2019-12-12 20:17:50;finish;4;Calculating portfolio weights from 2012-04-01 to 2013-03-31
2019-12-12 20:17:50;start;4;Calculating portfolio weights from 2012-05-01 to 2013-04-30
2019-12-12 20:18:06;finish;4;Calculating portfolio weights from 2011-05-01 to 2012-04-30
2019-12-12 20:18:06;start;4;Calculating portfolio weights from 2011-06-01 to 2012-05-31
2019-12-12 20:18:07;finish;4;Calculating portfolio weights from 2012-10-01 to 2013-09-30
2019-12-12 20:18:07;start;4;Calculating portfolio weights from 2012-11-01 to 2013-10-31
2019-12-12 20:19:03;finish;4;Calculating portfolio weights from 2013-01-01 to 2013-12-31
2019-12-12 20:19:03;start;4;Calculating portfolio weights from 2013-02-01 to 2014-01-31
2019-12-12 20:19:29;finish;4;Calculating portfolio weights from 2012-01-01 to 2012-12-31
2019-12-12 20:19:29;start;4;Calculating portfolio weights from 2012-02-01 to 2013-01-31
2019-12-12 20:19:37;finish;4;Calculating portfolio weights from 2012-07-01 to 2013-06-30
2019-12-12 20:19:37;start;4;Calculating portfolio weights from 2012-08-01 to 2013-07-31
2019-12-12 20:19:41;finish;4;Calculating portfolio weights from 2011-08-01 to 2012-07-31
2019-12-12 20:19:41;start;4;Calculating portfolio weights from 2011-09-01 to 2012-08-31
2019-12-12 20:22:13;finish;4;Calculating portfolio weights from 2013-04-01 to 2014-03-31
2019-12-12 20:22:13;start;4;Calculating portfolio weights from 2013-05-01 to 2014-04-30
2019-12-12 20:22:39;finish;4;Calculating portfolio weights from 2011-03-01 to 2012-02-29
2019-12-12 20:22:39;start;4;Calculating portfolio weights from 2014-01-01 to 2014-12-31
2019-12-12 20:22:55;finish;4;Calculating portfolio weights from 2013-07-01 to 2014-06-30
2019-12-12 20:22:55;start;4;Calculating portfolio weights from 2013-08-01 to 2014-07-31
2019-12-12 20:23:01;finish;4;Calculating portfolio weights from 2011-11-01 to 2012-10-31
2019-12-12 20:23:01;start;4;Calculating portfolio weights from 2011-12-01 to 2012-11-30
2019-12-12 20:23:05;finish;4;Calculating portfolio weights from 2011-06-01 to 2012-05-31
2019-12-12 20:23:05;start;4;Calculating portfolio weights from 2014-04-01 to 2015-03-31
2019-12-12 20:24:17;finish;4;Calculating portfolio weights from 2013-02-01 to 2014-01-31
2019-12-12 20:24:17;start;4;Calculating portfolio weights from 2013-03-01 to 2014-02-28
2019-12-12 20:24:25;finish;4;Calculating portfolio weights from 2011-09-01 to 2012-08-31
2019-12-12 20:24:25;start;4;Calculating portfolio weights from 2014-07-01 to 2015-06-30
2019-12-12 20:24:33;finish;4;Calculating portfolio weights from 2013-10-01 to 2014-09-30
2019-12-12 20:24:33;start;4;Calculating portfolio weights from 2013-11-01 to 2014-10-31
2019-12-12 20:24:35;finish;4;Calculating portfolio weights from 2012-08-01 to 2013-07-31
2019-12-12 20:24:35;start;4;Calculating portfolio weights from 2012-09-01 to 2013-08-31
2019-12-12 20:24:57;finish;4;Calculating portfolio weights from 2012-11-01 to 2013-10-31
2019-12-12 20:24:57;start;4;Calculating portfolio weights from 2012-12-01 to 2013-11-30
2019-12-12 20:25:52;finish;4;Calculating portfolio weights from 2012-05-01 to 2013-04-30
2019-12-12 20:25:52;start;4;Calculating portfolio weights from 2012-06-01 to 2013-05-31
2019-12-12 20:28:09;finish;4;Calculating portfolio weights from 2012-02-01 to 2013-01-31
2019-12-12 20:28:09;start;4;Calculating portfolio weights from 2012-03-01 to 2013-02-28
2019-12-12 20:28:53;finish;4;Calculating portfolio weights from 2013-05-01 to 2014-04-30
2019-12-12 20:28:53;start;4;Calculating portfolio weights from 2013-06-01 to 2014-05-31
2019-12-12 20:29:21;finish;4;Calculating portfolio weights from 2013-08-01 to 2014-07-31
2019-12-12 20:29:21;start;4;Calculating portfolio weights from 2013-09-01 to 2014-08-31
2019-12-12 20:29:31;finish;4;Calculating portfolio weights from 2014-01-01 to 2014-12-31
2019-12-12 20:29:31;start;4;Calculating portfolio weights from 2014-02-01 to 2015-01-31
2019-12-12 20:29:36;finish;4;Calculating portfolio weights from 2014-04-01 to 2015-03-31
2019-12-12 20:29:36;start;4;Calculating portfolio weights from 2014-05-01 to 2015-04-30
2019-12-12 20:30:33;finish;4;Calculating portfolio weights from 2013-03-01 to 2014-02-28
2019-12-12 20:30:33;start;4;Calculating portfolio weights from 2014-10-01 to 2015-09-30
2019-12-12 20:30:37;finish;4;Calculating portfolio weights from 2011-12-01 to 2012-11-30
2019-12-12 20:30:37;start;4;Calculating portfolio weights from 2015-01-01 to 2015-12-31
2019-12-12 20:30:53;finish;4;Calculating portfolio weights from 2012-09-01 to 2013-08-31
2019-12-12 20:30:53;start;4;Calculating portfolio weights from 2015-04-01 to 2016-03-31
2019-12-12 20:31:00;finish;4;Calculating portfolio weights from 2014-07-01 to 2015-06-30
2019-12-12 20:31:00;start;4;Calculating portfolio weights from 2014-08-01 to 2015-07-31
2019-12-12 20:31:00;finish;4;Calculating portfolio weights from 2012-12-01 to 2013-11-30
2019-12-12 20:31:00;start;4;Calculating portfolio weights from 2015-07-01 to 2016-06-30
2019-12-12 20:32:20;finish;4;Calculating portfolio weights from 2013-11-01 to 2014-10-31
2019-12-12 20:32:20;start;4;Calculating portfolio weights from 2013-12-01 to 2014-11-30
2019-12-12 20:33:13;finish;4;Calculating portfolio weights from 2012-06-01 to 2013-05-31
2019-12-12 20:33:13;start;4;Calculating portfolio weights from 2015-10-01 to 2016-09-30
2019-12-12 20:33:40;finish;4;Calculating portfolio weights from 2012-03-01 to 2013-02-28
2019-12-12 20:33:40;start;4;Calculating portfolio weights from 2016-01-01 to 2016-12-31
2019-12-12 20:35:05;finish;4;Calculating portfolio weights from 2014-10-01 to 2015-09-30
2019-12-12 20:35:05;start;4;Calculating portfolio weights from 2014-11-01 to 2015-10-31
2019-12-12 20:35:06;finish;4;Calculating portfolio weights from 2015-01-01 to 2015-12-31
2019-12-12 20:35:06;start;4;Calculating portfolio weights from 2015-02-01 to 2016-01-31
2019-12-12 20:35:21;finish;4;Calculating portfolio weights from 2015-04-01 to 2016-03-31
2019-12-12 20:35:21;start;4;Calculating portfolio weights from 2015-05-01 to 2016-04-30
2019-12-12 20:35:24;finish;4;Calculating portfolio weights from 2014-08-01 to 2015-07-31
2019-12-12 20:35:24;start;4;Calculating portfolio weights from 2014-09-01 to 2015-08-31
2019-12-12 20:35:33;finish;4;Calculating portfolio weights from 2015-07-01 to 2016-06-30
2019-12-12 20:35:33;start;4;Calculating portfolio weights from 2015-08-01 to 2016-07-31
2019-12-12 20:35:58;finish;4;Calculating portfolio weights from 2013-06-01 to 2014-05-31
2019-12-12 20:35:58;start;4;Calculating portfolio weights from 2016-04-01 to 2017-03-31
2019-12-12 20:36:25;finish;4;Calculating portfolio weights from 2013-09-01 to 2014-08-31
2019-12-12 20:36:25;start;4;Calculating portfolio weights from 2016-07-01 to 2017-06-30
2019-12-12 20:36:52;finish;4;Calculating portfolio weights from 2014-02-01 to 2015-01-31
2019-12-12 20:36:52;start;4;Calculating portfolio weights from 2014-03-01 to 2015-02-28
2019-12-12 20:36:55;finish;4;Calculating portfolio weights from 2014-05-01 to 2015-04-30
2019-12-12 20:36:55;start;4;Calculating portfolio weights from 2014-06-01 to 2015-05-31
2019-12-12 20:39:36;finish;4;Calculating portfolio weights from 2013-12-01 to 2014-11-30
2019-12-12 20:39:37;start;4;Calculating portfolio weights from 2016-10-01 to 2017-09-30
2019-12-12 20:39:39;finish;4;Calculating portfolio weights from 2014-11-01 to 2015-10-31
2019-12-12 20:39:39;start;4;Calculating portfolio weights from 2014-12-01 to 2015-11-30
2019-12-12 20:39:39;finish;4;Calculating portfolio weights from 2015-02-01 to 2016-01-31
2019-12-12 20:39:39;start;4;Calculating portfolio weights from 2015-03-01 to 2016-02-29
2019-12-12 20:39:52;finish;4;Calculating portfolio weights from 2014-09-01 to 2015-08-31
2019-12-12 20:39:52;start;4;Calculating portfolio weights from 2017-01-01 to 2017-12-31
2019-12-12 20:39:54;finish;4;Calculating portfolio weights from 2015-05-01 to 2016-04-30
2019-12-12 20:39:54;start;4;Calculating portfolio weights from 2015-06-01 to 2016-05-31
2019-12-12 20:40:53;finish;4;Calculating portfolio weights from 2015-10-01 to 2016-09-30
2019-12-12 20:40:53;start;4;Calculating portfolio weights from 2015-11-01 to 2016-10-31
2019-12-12 20:41:19;finish;4;Calculating portfolio weights from 2014-06-01 to 2015-05-31
2019-12-12 20:41:19;start;4;Calculating portfolio weights from 2017-04-01 to 2018-03-31
2019-12-12 20:41:33;finish;4;Calculating portfolio weights from 2015-08-01 to 2016-07-31
2019-12-12 20:41:33;start;4;Calculating portfolio weights from 2015-09-01 to 2016-08-31
2019-12-12 20:42:42;finish;4;Calculating portfolio weights from 2014-03-01 to 2015-02-28
2019-12-12 20:42:42;start;4;Calculating portfolio weights from 2017-07-01 to 2018-06-30
2019-12-12 20:42:52;finish;4;Calculating portfolio weights from 2016-01-01 to 2016-12-31
2019-12-12 20:42:52;start;4;Calculating portfolio weights from 2016-02-01 to 2017-01-31
2019-12-12 20:43:36;finish;4;Calculating portfolio weights from 2016-04-01 to 2017-03-31
2019-12-12 20:43:36;start;4;Calculating portfolio weights from 2016-05-01 to 2017-04-30
2019-12-12 20:44:06;finish;4;Calculating portfolio weights from 2014-12-01 to 2015-11-30
2019-12-12 20:44:06;start;4;Calculating portfolio weights from 2017-10-01 to 2018-09-30
2019-12-12 20:44:09;finish;4;Calculating portfolio weights from 2015-03-01 to 2016-02-29
2019-12-12 20:44:26;finish;4;Calculating portfolio weights from 2015-06-01 to 2016-05-31
2019-12-12 20:46:04;finish;4;Calculating portfolio weights from 2015-09-01 to 2016-08-31
2019-12-12 20:46:59;finish;4;Calculating portfolio weights from 2015-11-01 to 2016-10-31
2019-12-12 20:46:59;start;4;Calculating portfolio weights from 2015-12-01 to 2016-11-30
2019-12-12 20:47:21;finish;4;Calculating portfolio weights from 2016-07-01 to 2017-06-30
2019-12-12 20:47:21;start;4;Calculating portfolio weights from 2016-08-01 to 2017-07-31
2019-12-12 20:49:02;finish;4;Calculating portfolio weights from 2017-04-01 to 2018-03-31
2019-12-12 20:49:02;start;4;Calculating portfolio weights from 2017-05-01 to 2018-04-30
2019-12-12 20:50:18;finish;4;Calculating portfolio weights from 2016-02-01 to 2017-01-31
2019-12-12 20:50:18;start;4;Calculating portfolio weights from 2016-03-01 to 2017-02-28
2019-12-12 20:50:18;finish;4;Calculating portfolio weights from 2017-10-01 to 2018-09-30
2019-12-12 20:50:18;start;4;Calculating portfolio weights from 2017-11-01 to 2018-10-31
2019-12-12 20:50:21;finish;4;Calculating portfolio weights from 2017-07-01 to 2018-06-30
2019-12-12 20:50:21;start;4;Calculating portfolio weights from 2017-08-01 to 2018-07-31
2019-12-12 20:50:36;finish;4;Calculating portfolio weights from 2017-01-01 to 2017-12-31
2019-12-12 20:50:36;start;4;Calculating portfolio weights from 2017-02-01 to 2018-01-31
2019-12-12 20:51:08;finish;4;Calculating portfolio weights from 2016-05-01 to 2017-04-30
2019-12-12 20:51:08;start;4;Calculating portfolio weights from 2016-06-01 to 2017-05-31
