date;type;id;text
2019-12-04 08:00:44;start;1;Defining Variables.
2019-12-04 08:00:44;finish;1;Defining Variables.
2019-12-04 08:00:44;start;2;Generating dates and filtering returns.
2019-12-04 08:00:44;finish;2;Generating dates and filtering returns.
2019-12-04 08:00:44;start;3;Calculating weights from 119 periods
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2008-01-01 to 2008-12-31
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2008-04-01 to 2009-03-31
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2008-07-01 to 2009-06-30
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2008-10-01 to 2009-09-30
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2009-01-01 to 2009-12-31
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2009-04-01 to 2010-03-31
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2009-07-01 to 2010-06-30
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2009-10-01 to 2010-09-30
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2010-01-01 to 2010-12-31
2019-12-04 08:00:45;start;4;Calculating portfolio weights from 2010-04-01 to 2011-03-31
2019-12-04 08:00:46;start;4;Calculating portfolio weights from 2010-07-01 to 2011-06-30
2019-12-04 08:00:46;start;4;Calculating portfolio weights from 2010-10-01 to 2011-09-30
2019-12-04 08:06:50;finish;4;Calculating portfolio weights from 2010-10-01 to 2011-09-30
2019-12-04 08:06:50;start;4;Calculating portfolio weights from 2010-11-01 to 2011-10-31
2019-12-04 08:06:54;finish;4;Calculating portfolio weights from 2008-01-01 to 2008-12-31
2019-12-04 08:06:54;start;4;Calculating portfolio weights from 2008-02-01 to 2009-01-31
2019-12-04 08:07:13;finish;4;Calculating portfolio weights from 2008-07-01 to 2009-06-30
2019-12-04 08:07:13;start;4;Calculating portfolio weights from 2008-08-01 to 2009-07-31
2019-12-04 08:08:01;finish;4;Calculating portfolio weights from 2009-07-01 to 2010-06-30
2019-12-04 08:08:01;start;4;Calculating portfolio weights from 2009-08-01 to 2010-07-31
2019-12-04 08:09:11;finish;4;Calculating portfolio weights from 2010-04-01 to 2011-03-31
2019-12-04 08:09:11;start;4;Calculating portfolio weights from 2010-05-01 to 2011-04-30
2019-12-04 08:09:15;finish;4;Calculating portfolio weights from 2008-04-01 to 2009-03-31
2019-12-04 08:09:15;start;4;Calculating portfolio weights from 2008-05-01 to 2009-04-30
2019-12-04 08:09:19;finish;4;Calculating portfolio weights from 2010-07-01 to 2011-06-30
2019-12-04 08:09:19;start;4;Calculating portfolio weights from 2010-08-01 to 2011-07-31
2019-12-04 08:09:29;finish;4;Calculating portfolio weights from 2008-10-01 to 2009-09-30
